id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,total_sf,bathrooms,porch_area,condition_1_pos,condition_2_pos,condition_1_neg,condition_2_neg,has_pool,has_fireplace,has_garage,has_basement,garage_and_cars,quality,fireplace_and_qual,liv_area_rms_abvgrnd,condition,salepricelog
62,528358010,20,RL,59.0,10593,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,4,3,PConc,4.0,3.0,1.0,GLQ,919.0,Unf,0.0,801.0,1720.0,GasA,5,1,SBrkr,1720,0,0,1720,1.0,0.0,2,0,3,1,4,7,7,1,3.0,Attchd,1996.0,Fin,2.0,527.0,3.0,3.0,3,240,56,154,0,0,0,0,3,2010,WD ,260400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3440.0,3.0,450,0,0,0,0,0,1,1,1,1054.0,448.0,3.0,12040,135.0,12.46997418931655
1647,527302060,60,RL,78.0,12090,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,7,7,1981,2003,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,4,3,CBlock,4.0,3.0,1.0,ALQ,321.0,Unf,0.0,404.0,725.0,GasA,5,1,SBrkr,725,754,0,1479,0.0,0.0,2,1,3,1,4,6,7,1,3.0,Attchd,1981.0,RFn,2.0,484.0,3.0,3.0,3,167,72,0,0,0,0,0,3,2007,WD ,176000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2204.0,3.0,239,0,0,0,0,0,1,1,1,968.0,448.0,3.0,8874,189.0,12.078239274020289
2054,905103110,20,RL,72.77464788732394,11677,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,5,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,442.0,3,3,CBlock,3.0,3.0,3.0,Rec,249.0,BLQ,761.0,30.0,1040.0,GasA,3,1,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,3,6,7,0,0.0,Attchd,1966.0,RFn,1.0,264.0,3.0,3.0,3,0,90,0,0,0,0,0,2,2007,WD ,123000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2080.0,2.0,90,0,0,0,0,0,0,1,1,264.0,135.0,0.0,6240,108.0,11.719939634354555
1102,528326110,60,RL,88.30555555555556,11000,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,4,3,PConc,5.0,3.0,2.0,Unf,0.0,Unf,0.0,1519.0,1519.0,GasA,5,1,SBrkr,1533,639,0,2172,0.0,0.0,2,1,4,1,5,8,7,1,3.0,BuiltIn,2000.0,RFn,3.0,687.0,3.0,3.0,3,162,153,0,0,0,0,0,6,2008,WD ,291000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3691.0,3.0,315,0,0,0,0,0,1,1,1,2061.0,900.0,3.0,17376,135.0,12.581078546153629
654,535354100,20,RL,50.0,8000,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,ALQ,680.0,Unf,0.0,292.0,972.0,GasA,5,1,SBrkr,972,0,0,972,1.0,0.0,1,0,2,1,3,5,7,1,4.0,Detchd,1948.0,Unf,1.0,240.0,3.0,3.0,3,0,0,0,0,0,0,0,5,2009,WD ,132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1944.0,2.0,0,0,0,0,0,0,1,1,1,240.0,162.0,4.0,4860,216.0,11.790557201568507
1089,528240040,60,RL,51.0,8029,Pave,2,4,4,3,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,728.0,728.0,GasA,5,1,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,7,0,0.0,Attchd,2005.0,Fin,2.0,400.0,3.0,3.0,3,100,24,0,0,0,0,0,7,2008,WD ,176000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2184.0,3.0,124,0,0,0,0,0,0,1,1,800.0,288.0,0.0,11648,135.0,12.078239274020289
604,534278070,20,RL,75.19245283018869,13495,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,3,4,CBlock,3.0,3.0,1.0,BLQ,625.0,LwQ,201.0,222.0,1048.0,GasA,2,1,SBrkr,1728,0,0,1728,1.0,0.0,2,0,3,1,3,7,6,1,4.0,Detchd,1956.0,Unf,2.0,576.0,3.0,3.0,3,0,99,0,0,0,0,0,7,2009,WD ,177625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776.0,3.0,99,0,0,0,0,0,1,1,1,1152.0,135.0,4.0,12096,216.0,12.087429865399402
2838,908228040,50,RL,60.0,9738,Pave,1,4,4,3,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,BrkTil,3.0,3.0,1.0,BLQ,392.0,Unf,0.0,392.0,784.0,GasA,4,1,SBrkr,949,272,0,1221,1.0,0.0,1,0,4,1,3,7,7,0,0.0,Attchd,1965.0,Unf,1.0,392.0,3.0,3.0,3,0,0,236,0,0,0,0,3,2006,WD ,104900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005.0,2.0,236,0,0,0,0,0,0,1,1,392.0,135.0,0.0,8547,252.0,11.560762794384388
2777,907181090,60,RL,68.0,9272,Pave,2,4,4,3,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,GLQ,500.0,Unf,0.0,342.0,842.0,GasA,5,1,SBrkr,856,893,0,1749,0.0,0.0,2,1,3,1,4,7,7,0,0.0,Attchd,1999.0,RFn,2.0,515.0,3.0,3.0,3,140,85,0,0,0,0,0,6,2006,WD ,196000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2591.0,3.0,225,0,0,0,0,0,0,1,1,1030.0,448.0,0.0,12243,135.0,12.185869938212655
1723,528186050,120,RL,48.0,7841,Pave,2,4,4,3,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,5,3,PConc,5.0,3.0,1.0,GLQ,848.0,Unf,0.0,729.0,1577.0,GasA,5,1,SBrkr,1577,0,0,1577,1.0,0.0,2,0,2,1,5,6,7,1,4.0,Attchd,2005.0,RFn,2.0,564.0,3.0,3.0,3,203,39,0,0,0,0,0,5,2007,WD ,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3154.0,3.0,242,0,0,0,0,0,1,1,1,1128.0,1125.0,4.0,9462,135.0,12.542544882151386
349,527110020,80,RL,72.02564102564102,8530,Pave,2,4,4,3,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,384.0,384.0,GasA,4,1,SBrkr,804,670,0,1474,0.0,0.0,2,1,3,1,3,7,7,1,3.0,BuiltIn,1995.0,Fin,2.0,400.0,3.0,3.0,3,120,72,0,0,0,0,700,5,2009,WD ,168500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1858.0,3.0,192,0,0,0,0,0,1,1,1,800.0,252.0,3.0,10318,135.0,12.034691028774553
2313,527107020,60,RL,72.02564102564102,13041,Pave,3,4,4,3,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,781.0,781.0,GasA,4,1,SBrkr,781,890,0,1671,0.0,0.0,2,1,3,1,3,7,7,1,3.0,Attchd,1995.0,Fin,2.0,423.0,3.0,3.0,3,0,84,0,0,0,0,0,2,2006,WD ,170000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2452.0,3.0,84,0,0,0,0,0,1,1,1,846.0,216.0,3.0,11697,135.0,12.043553716032399
2279,923202220,20,RL,200.0,43500,Pave,1,4,4,3,Artery,Norm,1Fam,1Story,3,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,GasA,5,1,SBrkr,2034,0,0,2034,0.0,0.0,1,0,2,1,3,9,6,0,0.0,2Types,1953.0,RFn,4.0,1041.0,3.0,3.0,1,483,266,0,0,0,561,0,6,2007,WD ,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2034.0,1.0,749,0,0,1,0,1,0,1,0,4164.0,0.0,0.0,18306,0.0,11.77528972943772
1346,903233080,50,RM,52.0,6240,Pave,1,4,4,3,Norm,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,2.0,Rec,300.0,LwQ,240.0,449.0,989.0,GasA,3,1,SBrkr,1245,764,0,2009,0.0,0.0,2,0,4,1,3,7,5,1,4.0,Detchd,1939.0,Unf,2.0,400.0,3.0,3.0,3,0,20,0,0,0,0,0,1,2008,WD ,150000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2998.0,2.0,20,0,0,0,0,0,1,1,1,800.0,189.0,4.0,14063,135.0,11.918390573078392
2770,907125080,20,RL,95.0,13015,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,5,1,SBrkr,1100,0,0,1100,0.0,0.0,1,1,3,1,3,5,7,0,0.0,Attchd,1996.0,RFn,2.0,462.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2006,WD ,145000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200.0,2.0,0,0,0,0,0,0,0,1,1,924.0,180.0,0.0,5500,216.0,11.884489021402711
2923,923230040,90,RL,63.0,9297,Pave,1,4,4,3,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,ALQ,1606.0,Unf,0.0,122.0,1728.0,GasA,3,1,SBrkr,1728,0,0,1728,2.0,0.0,2,0,4,2,3,8,7,0,0.0,Detchd,1976.0,Unf,2.0,560.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2006,WD ,188000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3456.0,4.0,0,0,0,0,0,0,0,1,1,1120.0,135.0,0.0,13824,135.0,12.144197241812087
1619,527110120,60,RL,57.0,8773,Pave,2,2,4,3,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,Unf,0.0,Unf,0.0,916.0,916.0,GasA,4,1,SBrkr,916,684,0,1600,0.0,0.0,2,1,3,1,3,7,7,1,3.0,Attchd,1997.0,Fin,2.0,460.0,3.0,3.0,3,100,38,0,0,0,0,0,8,2007,WD ,169000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2516.0,3.0,138,0,0,0,0,0,1,1,1,920.0,216.0,3.0,11200,135.0,12.037653993905211
2178,908152260,20,RL,74.0,8536,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,1125.0,1125.0,GasA,4,1,SBrkr,1125,0,0,1125,0.0,0.0,1,1,2,1,3,5,7,0,0.0,Attchd,2007.0,Unf,2.0,430.0,3.0,3.0,3,80,64,0,0,0,0,0,4,2007,New,155000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,2.0,144,0,0,0,0,0,0,1,1,860.0,180.0,0.0,5625,135.0,11.951180395901384
1160,533206050,120,FV,59.0,4282,Pave,3,4,4,3,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,2.0,GLQ,16.0,Unf,0.0,1375.0,1391.0,GasA,5,1,SBrkr,1391,0,0,1391,0.0,0.0,2,0,2,1,4,5,7,0,0.0,Attchd,2004.0,RFn,2.0,530.0,3.0,3.0,3,156,158,0,0,0,0,0,7,2008,WD ,196000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2782.0,2.0,314,0,0,0,0,0,0,1,1,1060.0,448.0,0.0,6955,135.0,12.185869938212655
1755,528275110,60,RL,72.02564102564102,8740,Pave,2,4,4,3,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,GLQ,574.0,Unf,0.0,280.0,854.0,GasA,5,1,SBrkr,864,1131,0,1995,0.0,0.0,2,1,4,1,4,8,7,1,4.0,BuiltIn,2002.0,Fin,2.0,435.0,3.0,3.0,3,264,48,0,0,0,0,0,7,2007,WD ,219500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2849.0,3.0,312,0,0,0,0,0,1,1,1,870.0,448.0,4.0,15960,135.0,12.299107511497363
2412,528218060,60,RL,65.0,10237,Pave,1,4,4,3,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,728.0,728.0,GasA,5,1,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,7,1,4.0,Attchd,2005.0,Fin,2.0,390.0,3.0,3.0,3,0,24,0,0,0,0,0,2,2006,New,170440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2184.0,3.0,24,0,0,1,0,0,1,1,1,780.0,384.0,4.0,11648,135.0,12.046138607613848
889,908151050,60,RL,75.0,7950,Pave,2,3,4,3,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,3,3,CBlock,3.0,3.0,1.0,BLQ,535.0,Unf,0.0,155.0,690.0,GasA,3,1,SBrkr,698,728,0,1426,0.0,0.0,1,1,3,1,3,6,7,0,0.0,Attchd,1977.0,Fin,2.0,440.0,3.0,3.0,3,252,0,0,0,0,0,0,7,2009,WD ,159500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116.0,2.0,252,0,0,0,0,0,0,1,1,880.0,162.0,0.0,8556,162.0,11.979799201207037
1186,534126090,20,RL,80.0,10400,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,3,3,PConc,3.0,3.0,1.0,Unf,0.0,Unf,0.0,1304.0,1304.0,GasA,4,1,SBrkr,1682,0,0,1682,0.0,0.0,2,0,3,1,3,7,7,1,4.0,Attchd,1970.0,Unf,2.0,530.0,3.0,3.0,3,98,0,0,0,0,0,0,5,2008,WD ,174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2986.0,2.0,98,0,0,0,0,0,1,1,1,1060.0,189.0,4.0,11774,162.0,12.066810578196666
1613,526352090,20,RL,85.0,10628,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,4,CBlock,3.0,4.0,4.0,GLQ,778.0,Unf,0.0,499.0,1277.0,GasA,3,1,SBrkr,1277,0,0,1277,1.0,0.0,1,0,2,1,3,5,7,1,1.0,Attchd,1970.0,Unf,2.0,526.0,3.0,3.0,3,0,0,0,0,176,0,0,4,2007,WD ,167000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2554.0,2.0,176,0,0,0,0,0,1,1,1,1052.0,189.0,1.0,6385,240.0,12.025749091398891
411,527453060,160,RL,24.0,2280,Pave,1,4,4,3,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,1.0,ALQ,566.0,Unf,0.0,289.0,855.0,GasA,3,1,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,3,7,7,1,3.0,Attchd,1976.0,Unf,2.0,440.0,3.0,3.0,3,87,0,0,0,0,0,0,7,2009,WD ,148500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2311.0,3.0,87,0,0,0,0,0,1,1,1,880.0,216.0,3.0,10192,162.0,11.908340237224891
810,906226090,90,RL,64.0,7018,Pave,1,4,4,3,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,GasA,3,1,SBrkr,1114,1114,0,2228,0.0,0.0,2,0,6,2,3,8,7,0,0.0,Detchd,1979.0,Unf,2.0,720.0,3.0,3.0,3,73,0,0,0,0,0,0,6,2009,WD ,147983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2228.0,2.0,73,0,0,1,0,0,0,1,0,1440.0,0.0,0.0,17824,0.0,11.904852681283913
548,531452010,160,RL,75.0,10762,Pave,1,4,4,3,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,1.0,Unf,0.0,Unf,0.0,626.0,626.0,GasA,3,1,SBrkr,626,591,0,1217,0.0,0.0,1,1,3,1,3,6,7,1,3.0,Attchd,1980.0,RFn,1.0,288.0,3.0,3.0,3,0,28,0,0,0,0,0,4,2009,WD ,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1843.0,2.0,28,0,0,0,0,0,1,1,1,288.0,216.0,3.0,7302,162.0,11.695247021764184
2179,908152280,20,RL,60.0,7024,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5.0,4.0,1.0,ALQ,980.0,Unf,0.0,110.0,1090.0,GasA,4,1,SBrkr,1090,0,0,1090,1.0,0.0,1,1,2,1,3,5,7,0,0.0,Attchd,2005.0,Fin,2.0,450.0,3.0,3.0,3,0,49,0,0,0,0,0,6,2007,WD ,157000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2180.0,3.0,49,0,0,0,0,0,0,1,1,900.0,225.0,0.0,5450,180.0,11.964001084330445
2746,905480160,50,RL,50.0,7585,Pave,1,4,4,3,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2.0,2.0,2.0,Unf,0.0,Unf,0.0,810.0,810.0,GasA,2,1,FuseA,1002,454,0,1456,1.0,1.0,1,0,4,1,3,7,7,1,3.0,Detchd,1954.0,Unf,1.0,280.0,3.0,3.0,2,0,0,0,0,0,0,0,8,2006,WD ,91500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2266.0,3.0,0,0,0,1,0,0,1,1,1,280.0,90.0,3.0,10192,54.0,11.424094251263613
1486,908102030,30,RL,67.0,8777,Pave,1,4,4,3,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,CBlock,2.0,3.0,1.0,Unf,0.0,Unf,0.0,796.0,796.0,GasA,4,1,FuseA,796,0,0,796,0.0,0.0,1,0,2,1,3,4,7,0,0.0,,1980.0,,0.0,0.0,0.0,0.0,2,328,0,164,0,0,0,0,5,2008,WD ,85000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1592.0,1.0,492,0,0,1,0,0,0,0,1,0.0,90.0,0.0,3184,0.0,11.350406535472453
2168,908102100,20,RL,70.0,9170,Pave,1,4,4,3,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,ALQ,698.0,GLQ,96.0,420.0,1214.0,GasA,5,1,SBrkr,1214,0,0,1214,1.0,0.0,1,0,2,1,3,6,7,0,0.0,Detchd,1965.0,Unf,2.0,461.0,2.0,2.0,3,0,0,184,0,0,0,400,4,2007,WD ,140000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428.0,2.0,184,0,0,1,0,0,0,1,1,922.0,135.0,0.0,7284,126.0,11.84939770159144
2061,905105260,20,RL,66.0,7742,Pave,1,4,4,3,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,BLQ,763.0,Unf,0.0,192.0,955.0,GasA,5,1,SBrkr,955,0,0,955,1.0,0.0,1,0,3,1,3,6,7,0,0.0,Attchd,1966.0,Unf,1.0,386.0,3.0,3.0,3,0,0,0,0,0,0,0,1,2007,WD ,127000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1910.0,2.0,0,0,0,0,0,0,0,1,1,386.0,135.0,0.0,5730,189.0,11.751942365440728
1131,528490080,60,FV,64.0,8791,Pave,2,4,4,3,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,Rec,503.0,Unf,0.0,361.0,864.0,GasA,5,1,SBrkr,864,864,0,1728,0.0,0.0,2,1,3,1,4,7,7,0,0.0,Attchd,2003.0,RFn,2.0,673.0,3.0,3.0,3,216,56,0,0,0,0,0,5,2008,WD ,207500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2592.0,3.0,272,0,0,0,0,0,0,1,1,1346.0,384.0,0.0,12096,135.0,12.24288661865289
2738,905427030,75,RL,60.0,19800,Pave,1,4,4,3,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,Rec,425.0,Unf,0.0,1411.0,1836.0,GasA,4,1,SBrkr,1836,1836,0,3672,0.0,0.0,3,1,5,1,4,7,7,2,4.0,Detchd,1993.0,Unf,2.0,836.0,3.0,3.0,3,684,80,32,0,0,0,0,12,2006,WD ,415000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5508.0,4.0,796,0,0,0,0,0,1,1,1,1672.0,216.0,8.0,25704,216.0,12.936033799212835
929,909425130,20,RL,90.0,13339,Pave,2,4,4,3,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Plywood,Stone,132.0,3,3,CBlock,3.0,3.0,1.0,LwQ,65.0,BLQ,875.0,621.0,1561.0,GasA,3,1,SBrkr,1561,0,0,1561,1.0,0.0,2,0,3,1,3,6,7,1,4.0,Attchd,1960.0,Fin,2.0,463.0,3.0,3.0,3,0,148,0,0,120,0,0,5,2009,WD ,193000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3122.0,3.0,268,0,0,0,0,0,1,1,1,926.0,162.0,4.0,9366,162.0,12.170445467887022
362,527164090,60,RL,65.0,8125,Pave,1,4,4,3,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,1.0,Unf,0.0,Unf,0.0,702.0,702.0,GasA,4,1,SBrkr,702,779,0,1481,0.0,0.0,2,1,3,1,3,6,7,1,3.0,Attchd,1994.0,Fin,2.0,343.0,3.0,3.0,3,0,36,0,0,0,0,0,3,2009,WD ,174000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2183.0,3.0,36,0,0,0,0,0,1,1,1,686.0,216.0,3.0,8886,135.0,12.066810578196666
